Áiškiai sakaũ, kàd jánkiai geriaũ apsiginklãvę neĩ mẽs.	Aiškiai sakau, kad jankiai geriau apsiginklavę nei mes.	I'm saying plainly, the Yankees are better equipped than we.	jankiai	4	jankis	Ncmpnn-	1mascIS
Tù jáuna, ir̃ nežinaĩ, ką̃ réiškia vedýbos.	Tu jauna, ir nežinai, ką reiškia vedybos.	You're so young, you don't know what marriage means.	vedybos	8	vedybos	Ncfpnn-	2femIA
Jì tokià patrauklì, kàd výrai sukiójasi apiẽ ją̃.	Ji tokia patraukli, kad vyrai sukiojasi apie ją.	She's so attractive, men naturally flock to her.	vyrai	5	vyras	Ncmpnn-	1mascIAS
Výrai flirtúoja sù tokiomìs mergìnomis, bèt nèveda jų̃.	Vyrai flirtuoja su tokiomis merginomis, bet neveda jų.	Men flirt with girls like that, but they don't marry them.	Vyrai	0	vyras	Ncmpnn-	1mascIAS
Ar̃ jū̃s, výrai, negalvójat apiẽ svarbiùs dalykùs?	Ar jūs, vyrai, negalvojat apie svarbius dalykus?	Don't you men think about anything important?	vyrai	3	vyras	Ncmpnn-	1mascIAS
Mamà, žinaũ, jóg mãnai, kàd àš - siaubìnga.	Mama, žinau, jog manai, kad aš - siaubinga.	Oh, Mother, I know you think I'm horrible.	manai	5	manai	Ncmpnn-	1mascIAS
Dabar̃, põnios ir̃ põnai turiù staĩgmeną ligóninei.	Dabar, ponios ir ponai turiu staigmeną ligoninei.	And now, ladies and gentlemen... I have a startling surprise for the benefit of the hospital.	ponai	4	ponas	Ncmpnn-	1mascIAS
Núostoliai manè pýkdo. Õ taĩ - tikrì núostoliai!	Nuostoliai mane pykdo. O tai - tikri nuostoliai!	Waste always makes me angry and that's what this is, sheer waste!	Nuostoliai	0	nuostolis	Ncmpnn-	1mascIS
Núostoliai manè pýkdo. Õ taĩ - tikrì núostoliai!	Nuostoliai mane pykdo. O tai - tikri nuostoliai!	Waste always makes me angry and that's what this is, sheer waste!	nuostoliai	8	nuostolis	Ncmpnn-	1mascIS
Tù jùk nemanaĩ, kàd jánkiai láimės?	Tu juk nemanai, kad jankiai laimės?	But you don't think the Yankees are beating us?	jankiai	5	jankis	Ncmpnn-	1mascIS
Tiẽ gyvuliaĩ vãro manè ìš prõto!	Tie gyvuliai varo mane iš proto!	These animals is driving me crazy!	gyvuliai	1	gyvulys	Ncmpnn-	1mascIS
Turiù dingtì ìš čià, kõl jánkiai dár neatė̃jo!	Turiu dingti iš čia, kol jankiai dar neatėjo!	I gotta get out of here before the Yankees come!	jankiai	6	jankis	Ncmpnn-	1mascIS
Tą̃, sù unifòrma, kurì atródė kaĩp móteriškos kélnės?	Tą, su uniforma, kuri atrodė kaip moteriškos kelnės?	The one with the uniform like ladies' red flannels?	kelnės	9	kelnės	Ncfpnn-	2femĖ
Mamà neléisdavo mán būtì teñ, kaĩ gìmdavo vaikaĩ.	Mama neleisdavo man būti ten, kai gimdavo vaikai.	Ma ain't never let me around when folks was having them.	vaikai	8	vaikas	Ncmpnn-	1mascIAS
Taĩ mū́sų ármijos likùčiai sprogdìna amunìciją.	Tai mūsų armijos likučiai sprogdina amuniciją.	That's what's left of our army blowing up the ammunition.	likučiai	3	likutis	Ncmpnn-	1mascIS
Taĩ vieniñtelis kẽlias, kuriõ neužblokãvo jánkiai.	Tai vienintelis kelias, kurio neužblokavo jankiai.	We have to. McDonough road's the only one the Yankees haven't cut yet.	jankiai	6	jankis	Ncmpnn-	1mascIS
Sù jaĩs diñgs tvarkà ir̃ įstãtymai.	Su jais dings tvarka ir įstatymai.	With them goes the last semblance of law and order.	įstatymai	5	įstatymas	Ncmpnn-	1mascIAS
Įtráukė mùs į̃ taĩ, nès jiẽ pagyrū̃nai ir̃ pasipū̃tėliai.	Įtraukė mus į tai, nes jie pagyrūnai ir pasipūtėliai.	Getting us all into this by swaggering and boasting.	pagyrūnai	7	pagyrūnas	Ncmpnn-	1mascIAS
Įtráukė mùs į̃ taĩ, nès jiẽ pagyrū̃nai ir̃ pasipū̃tėliai.	Įtraukė mus į tai, nes jie pagyrūnai ir pasipūtėliai.	Getting us all into this by swaggering and boasting.	pasipūtėliai	9	pasipūtėlis	Ncmpnn-	1mascIS
Savanaũdžiai ir̃ gùdrūs, bèt gãlime vadìnti dalykùs tikraĩs vardaĩs.	Savanaudžiai ir gudrūs, bet galime vadinti dalykus tikrais vardais.	Selfish and shrewd, but able to look things in the eye and call them by name.	Savanaudžiai	0	savanaudis	Ncmpnn-	1mascIS
Puikù, arkliaĩ gáuna ãpavą, õ žmónės - nè.	Puiku, arkliai gauna apavą, o žmonės - ne.	Fine thing, horses get shoes and humans can't.	arkliai	2	arklys	Ncmpnn-	1mascIS
Puikù, arkliaĩ gáuna ãpavą, õ žmónės - nè.	Puiku, arkliai gauna apavą, o žmonės - ne.	Fine thing, horses get shoes and humans can't.	žmonės	7	žmogus	Ncmpnn-	exception
Mačiaũ, kaĩp žū̃va màno vaikỹstės draugaĩ.	Mačiau, kaip žūva mano vaikystės draugai.	I saw my boyhood friends blown to bits.	draugai	6	draugas	Ncmpnn-	1mascIAS
Jánkiai ir̃ avantiūrìstai vìską pàėmė, ir̃ nepalìko niẽko mùms.	Jankiai ir avantiūristai viską paėmė, ir nepaliko nieko mums.	The Yankees and Carpetbaggers have it and left nothing for us.	Jankiai	0	jankis	Ncmpnn-	1mascIS
Jánkiai ir̃ avantiūrìstai vìską pàėmė, ir̃ nepalìko niẽko mùms.	Jankiai ir avantiūristai viską paėmė, ir nepaliko nieko mums.	The Yankees and Carpetbaggers have it and left nothing for us.	avantiūristai	2	avantiūristas	Ncmpnn-	1mascIAS
Nóri, kàd jánkiai pamatýtų tavè tókią?	Nori, kad jankiai pamatytų tave tokią?	Stop it! You want the Yankees to see you like this?	jankiai	3	jankis	Ncmpnn-	1mascIS
Ir̃ jū̃s galė́site balsúoti, kaĩp ir̃ jū́sų draugaĩ!	Ir jūs galėsite balsuoti, kaip ir jūsų draugai!	And you're gonna become voters and vote like your friends do!	draugai	8	draugas	Ncmpnn-	1mascIAS
Žmónės sãko, kàd àš apsigìmęs pirklỹs.	Žmonės sako, kad aš apsigimęs pirklys.	Folks tell me I'm just a born merchant.	Žmonės	0	žmogus	Ncmpnn-	exception
Mẽs nè vieniñteliai pietiẽčiai, kuriẽ nukentė́jo.	Mes ne vieninteliai pietiečiai, kurie nukentėjo.	We're not the only Southerners who've suffered.	pietiečiai	3	pietietis	Ncmpnn-	1mascIS
Výrai išė̃jo apieškóti mìško, kur̃ tù buvaĩ užpùlta.	Vyrai išėjo apieškoti miško, kur tu buvai užpulta.	The men have gone to clean out the woods where you were attacked.	Vyrai	0	vyras	Ncmpnn-	1mascIAS
Mū́sų výrai dãro taĩ, kõ reĩkia.	Mūsų vyrai daro tai, ko reikia.	Our men are doing what they think they have to do.	vyrai	1	vyras	Ncmpnn-	1mascIAS
Mẽs paláuksim, kõl jìs ir̃ jõ draugaĩ sugrį̃š.	Mes palauksim, kol jis ir jo draugai sugrįš.	We'll wait outside till he and his friends return.	draugai	7	draugas	Ncmpnn-	1mascIAS
Tiẽ dù výrai šiañdien bùvo sù manimì.	Tie du vyrai šiandien buvo su manimi.	These two have been with me tonight.	vyrai	2	vyras	Ncmpnn-	1mascIAS
Laimingiáusios dienõs tõs, kaĩ gìmsta vaikaĩ.	Laimingiausios dienos tos, kai gimsta vaikai.	The happiest days are when babies come.	vaikai	6	vaikas	Ncmpnn-	1mascIAS
Vìs dėltõ jõs ãkys ỹra ir̃ lìks mė́lynos.	Vis dėlto jos akys yra ir liks mėlynos.	Nevertheless, her eyes are blue and they'll stay blue.	jos	2	akis	Ncfpnn-	3fem
Vaikaĩ dažnaĩ bìjo tamsõs, bèt taĩ praeĩna.	Vaikai dažnai bijo tamsos, bet tai praeina.	Children are often afraid of the dark, but they get over it.	Vaikai	0	vaikas	Ncmpnn-	1mascIAS
Õ kaĩ gìmsta naũja gyvýbė, pavõjai atródo nebesvar̃būs.	O kai gimsta nauja gyvybė, pavojai atrodo nebesvarbūs.	And when life does that, danger seems very unimportant.	pavojai	6	pavojus	Ncmpnn-	4masc
Dykumojè rastì nužudýti dù vókiečių kùrjeriai.	Dykumoje rasti nužudyti du vokiečių kurjeriai.	Two German couriers were found murdered in the unoccupied desert.	kurjeriai	5	kurjeris	Ncmpnn-	1mascIS
Žmónės taĩp pàt láukia, visì tùri...	Žmonės taip pat laukia, visi turi...	The men are waiting. Everything-	Žmonės	0	žmogus	Ncmpnn-	exception
Vãkar jiẽ bùvo tìk paprastì pareigū̃nai.	Vakar jie buvo tik paprasti pareigūnai.	Yesterday, they were just clerks.	pareigūnai	5	pareigūnas	Ncmpnn-	1mascIAS
Girdė́jau gandùs, kàd vókiečių kùrjeriai gabẽno tranzìto láiškus.	Girdėjau gandus, kad vokiečių kurjeriai gabeno tranzito laiškus.	I heard a rumor those German couriers were carrying letters of transit.	kurjeriai	5	kurjeris	Ncmpnn-	1mascIS
Õ nãciai gáudė põ vìsą Euròpą.	O naciai gaudė po visą Europą.	Nazis have chased him through Europe.	naciai	1	nacis	Ncmpnn-	1mascIS
Atsiprãšome ùž nepatogumùs, põnai ir̃ põnios, vìskas baĩgta.	Atsiprašome už nepatogumus, ponai ir ponios, viskas baigta.	I'm sorry there was a disturbance, folks, but it's all over now.	ponai	4	ponas	Ncmpnn-	1mascIAS
Retaĩ kadà apsilañko, tokiẽ garbìngi svečiaĩ.	Retai kada apsilanko, tokie garbingi svečiai.	It isn't often we have so distinguished a visitor.	svečiai	6	svečias	Ncmpnn-	1mascIAS
Taĩ bùvo dienà, kaĩ vókiečiai įsìveržė į̃ Parỹžių.	Tai buvo diena, kai vokiečiai įsiveržė į Paryžių.	That was the day the Germans marched into Paris.	vokiečiai	5	vokietis	Ncmpnn-	1mascIS
Vókiečiai bùvo pil̃ki, õ jū̃s - mė́lyna.	Vokiečiai buvo pilki, o jūs - mėlyna.	The Germans wore gray, you wore blue.	Vokiečiai	0	vokietis	Ncmpnn-	1mascIS
Kaĩ vókiečiai pasitráukė, vė̃l ją̃ apsivilkaũ.	Kai vokiečiai pasitraukė, vėl ją apsivilkau.	When the Germans march out, I'll wear it again.	vokiečiai	1	vokietis	Ncmpnn-	1mascIS
Vókiečiai jaũ greĩt bùs čià ir̃ íeškos jū́sų.	Vokiečiai jau greit bus čia ir ieškos jūsų.	Germans will be here pretty soon and they'Il come looking for you.	Vokiečiai	0	vokietis	Ncmpnn-	1mascIS
Sãkote, kàd Reĩcho príešininkai gãli būtì pakeistì kitaĩs.	Sakote, kad Reicho priešininkai gali būti pakeisti kitais.	You said enemies of the Reich could be replaced.	priešininkai	4	priešininkas	Ncmpnn-	1mascIAS
Jū́sų výrai àpvertė aukštỹn kójom šią̃ viẽtą.	Jūsų vyrai apvertė aukštyn kojom šią vietą.	That's some going-over your men gave my place.	vyrai	1	vyras	Ncmpnn-	1mascIAS
Nèt artimiáusi draugaĩ apiẽ taĩ nežinójo.	Net artimiausi draugai apie tai nežinojo.	Not even our closest friends knew about it.	draugai	2	draugas	Ncmpnn-	1mascIAS
Dievaĩ turbū́t nóri, kàd mir̃tume ìš bãdo!	Dievai turbūt nori, kad mirtume iš bado!	God must want us farmers to starve!	Dievai	0	dievas	Ncmpnn-	1mascIAS
Dù ar̃ trỹs samurãjai taĩp pàt niẽko neréiškia.	Du ar trys samurajai taip pat nieko nereiškia.	Two or three samurai could accomplish nothing	samurajai	3	samurajus	Ncmpnn-	4masc
Ar̃ žìnote, ką̃ válgo tiẽ prastuõliai? Šiẽną!	Ar žinote, ką valgo tie prastuoliai? Šieną!	Know what those suckers eat?	prastuoliai	6	prastuolis	Ncmpnn-	1mascIS
Tikraĩ mãnai, kàd samurãjai atvỹks? Taĩp, atvỹks.	Tikrai manai, kad samurajai atvyks? Taip, atvyks.	Still looking for samurai!	samurajai	4	samurajus	Ncmpnn-	4masc
Teisýbę sãkant, mū́sų darbdaviaĩ ỹra valstiẽčiai ìš víeno káimo.	Teisybę sakant, mūsų darbdaviai yra valstiečiai iš vieno kaimo.	Our employer, as a matter of fact is a village of farmers	darbdaviai	4	darbdavys	Ncmpnn-	1mascIS
Teisýbę sãkant, mū́sų darbdaviaĩ ỹra valstiẽčiai ìš víeno káimo.	Teisybę sakant, mūsų darbdaviai yra valstiečiai iš vieno kaimo.	Our employer, as a matter of fact is a village of farmers	valstiečiai	6	valstietis	Ncmpnn-	1mascIS
Niekadà nemateĩ, kaĩp ruõšiamos málkos? Galbū́t táu taĩ patiñka.	Niekada nematei, kaip ruošiamos malkos? Galbūt tau tai patinka.	Haven't you ever seen firewood cut?	malkos	5	malka	Ncfpnn-	2femIA
Ikì tõl tàvo tėvaĩ ir̃ draugaĩ ỹra mìrę.	Iki tol tavo tėvai ir draugai yra mirę.	Before your dream materializes you get gray hair By that time, your parents and friends are dead and gone	tėvai	3	tėvai	Ncmpnn-	1mascIAS
Ikì tõl tàvo tėvaĩ ir̃ draugaĩ ỹra mìrę.	Iki tol tavo tėvai ir draugai yra mirę.	Before your dream materializes you get gray hair By that time, your parents and friends are dead and gone	draugai	5	draugas	Ncmpnn-	1mascIAS
Tù netùri pérgyventi, kàd čià víen jaunuõliai, bèt... -Suprantù.	Tu neturi pergyventi, kad čia vien jaunuoliai, bet... -Suprantu.	You're not worried because yours are boys, but...	jaunuoliai	7	jaunuolis	Ncmpnn-	1mascIS
Samurãjai gãli atvyktì kiekvíeną akìmirką! Eimè!	Samurajai gali atvykti kiekvieną akimirką! Eime!	The samurai are coming any day now!	Samurajai	0	samurajus	Ncmpnn-	4masc
Tùrime kažką̃ darýti, kõl neatė̃jo samurãjai!	Turime kažką daryti, kol neatėjo samurajai!	We should do something before those samurai get here!	samurajai	6	samurajus	Ncmpnn-	4masc
Valstiẽčiai visadà dė̃l kõ nórs jáudinasi:	Valstiečiai visada dėl ko nors jaudinasi:	Farmers are always worrying about one thing or another	Valstiečiai	0	valstietis	Ncmpnn-	1mascIS
Bèt jiẽ ỹra žmónės, nè žvìrbliai ar̃ várnos!	Bet jie yra žmonės, ne žvirbliai ar varnos!	But they're men, not sparrows, not crows!	žmonės	3	žmogus	Ncmpnn-	exception
Bèt jiẽ ỹra žmónės, nè žvìrbliai ar̃ várnos!	Bet jie yra žmonės, ne žvirbliai ar varnos!	But they're men, not sparrows, not crows!	žvirbliai	6	žvirblis	Ncmpnn-	1mascIS
Bèt jiẽ ỹra žmónės, nè žvìrbliai ar̃ várnos!	Bet jie yra žmonės, ne žvirbliai ar varnos!	But they're men, not sparrows, not crows!	varnos	8	varna	Ncfpnn-	2femIA
Apsìmeta šventaĩs, bèt ìš tikrų̃jų ỹra melãgiai šùnys!	Apsimeta šventais, bet iš tikrųjų yra melagiai šunys!	Hidden farms! They pose as saints but are full of lies!	yra	6	melagis	Ncmpnn-	1mascIS
Apsìmeta šventaĩs, bèt ìš tikrų̃jų ỹra melãgiai šùnys!	Apsimeta šventais, bet iš tikrųjų yra melagiai šunys!	Hidden farms! They pose as saints but are full of lies!	melagiai	7	šuo	Ncmpnn-	exception
Kaimiẽčiai ỹra pavỹdūs, melúojantys, klastìngi, àtstumiantys, kvailì melãgiai!	Kaimiečiai yra pavydūs, meluojantys, klastingi, atstumiantys, kvaili melagiai!	Listen! Farmers are- stingy, foxy, blubbering mean, stupid and, murderous!	Kaimiečiai	0	kaimietis	Ncmpnn-	1mascIS
Kaimiẽčiai ỹra pavỹdūs, melúojantys, klastìngi, àtstumiantys, kvailì melãgiai!	Kaimiečiai yra pavydūs, meluojantys, klastingi, atstumiantys, kvaili melagiai!	Listen! Farmers are- stingy, foxy, blubbering mean, stupid and, murderous!	melagiai	11	melagis	Ncmpnn-	1mascIS
Greĩtai pasibaĩgs der̃liaus nuėmìmas, õ põ tõ atvỹks plėšìkai.	Greitai pasibaigs derliaus nuėmimas, o po to atvyks plėšikai.	Listen! The crops will soon be harvested	plėšikai	9	plėšikas	Ncmpnn-	1mascIAS
Šalimaĩs tìk trỹs namaĩ, õ káimą sudãro dvìdešimt!	Šalimais tik trys namai, o kaimą sudaro dvidešimt!	The outlying houses are three	namai	3	namai	Ncmpnn-	1mascIAS
Jõ lū́pos visadà sučiáuptos, lýg užrakìntos dùrys.	Jo lūpos visada sučiauptos, lyg užrakintos durys.	His face tells me that His lips are tightly set, like bolted door	lūpos	1	lūpa	Ncfpnn-	2femIA
Jõ lū́pos visadà sučiáuptos, lýg užrakìntos dùrys.	Jo lūpos visada sučiauptos, lyg užrakintos durys.	His face tells me that His lips are tightly set, like bolted door	durys	7	durys	Ncfpnn-	3fem
Mačiaũ trìs svẽtimus añt kálno! Plėšìkai! Žinaũ.	Mačiau tris svetimus ant kalno! Plėšikai! Žinau.	I saw three horses on the hill!	Plėšikai	6	plėšikas	Ncmpnn-	1mascIAS
Taĩ tikraĩ žvalgaĩ, netùri mū́sų pamatýti.	Tai tikrai žvalgai, neturi mūsų pamatyti.	Keep them quiet They must be scouts	žvalgai	2	žvalgas	Ncmpnn-	1mascIAS
Vìs dė̃l tõ, pagrindìnės jų̃ pãjėgos ỹra čià.	Vis dėl to, pagrindinės jų pajėgos yra čia.	Right. However, their main force is there	pajėgos	6	pajėgos	Ncfpnn-	2femIA
Pribaĩgsime juõs víeną põ kìto. Õ kaĩp jų̃ šáutuvai?	Pribaigsime juos vieną po kito. O kaip jų šautuvai?	We'll decrease them one by one	šautuvai	9	šautuvas	Ncmpnn-	1mascIAS
Jaũ pakañka, ir̃ álkstame labiaũ neĩ valstiẽčiai!	Jau pakanka, ir alkstame labiau nei valstiečiai!	We're all burnt out And hungrier than farmers!	valstiečiai	7	valstietis	Ncmpnn-	1mascIS
Kaĩp mãnai, kadà príešas vė̃l pasiródys?	Kaip manai, kada priešas vėl pasirodys?	When do you think the enemy will come?	manai	1	manai	Ncmpnn-	1mascIAS
Õ, bè tõ, põ víeną, žmónės galė̃s aplankýti šeimàs.	O, be to, po vieną, žmonės galės aplankyti šeimas.	Also, one by one, the men may visit their families	žmonės	8	žmogus	Ncmpnn-	exception
Eksper̃tai jùs apmókys, kaĩp porosè kovóti ikì mirtiẽs.	Ekspertai jus apmokys, kaip porose kovoti iki mirties.	You'll be trained by experts to fight in pairs to the death.	Ekspertai	0	ekspertas	Ncmpnn-	1mascIAS
Kovójantys vienì sù kitaĩs kaĩp gyvuliaĩ.	Kovojantys vieni su kitais kaip gyvuliai.	Fighting each other like animals.	gyvuliai	5	gyvulys	Ncmpnn-	1mascIS
Atléiskite, kàd trukdaũ, tačiaũ apačiojè užrakìntos dùrys.	Atleiskite, kad trukdau, tačiau apačioje užrakintos durys.	I'm sorry to bother you, but I couldn't get the downstairs door open.	durys	8	durys	Ncfpnn-	3fem
Visì lankýtojai sténgiasi atródyti kuõ gražiaũ.	Visi lankytojai stengiasi atrodyti kuo gražiau.	You know, all the visitors make an effort to look their best.	lankytojai	1	lankytojas	Ncmpnn-	1mascIAS
Labaĩ míela, kàd móterys apsireñgia puošniáusius drabužiùs.	Labai miela, kad moterys apsirengia puošniausius drabužius.	Actually, it's very touching, all the women wearing their prettiest things.	moterys	4	moteris	Ncfpnn-	3fem
Õ àš girdė́jau, kàd žmónės Niujòrke nepažį́sta sàvo kaimýnų.	O aš girdėjau, kad žmonės Niujorke nepažįsta savo kaimynų.	And I always heard people in New York never get to know their neighbours.	žmonės	5	žmogus	Ncmpnn-	exception
Jéi jaũ mẽs draugaĩ, nóriu, kàd supràstum víeną dalỹką.	Jei jau mes draugai, noriu, kad suprastum vieną dalyką.	If we're going to be friends, let's just get one thing straight right now.	draugai	3	draugas	Ncmpnn-	1mascIAS
Jùk žinaĩ kokiẽ netìkę tiẽ atsakìkliai.	Juk žinai kokie netikę tie atsakikliai.	You know the trouble people have with answering services.	atsakikliai	5	atsakiklis	Ncmpnn-	1mascIS
Tuomèt manę̃s atvažiãvo dù mielì berniùkai.	Tuomet manęs atvažiavo du mieli berniukai.	Then these two nice boys came to pick me up.	berniukai	5	berniukas	Ncmpnn-	1mascIAS
Tiẽsą sãkant, visì màno pažį́stami bjaurýbės.	Tiesą sakant, visi mano pažįstami bjaurybės.	I guess, of course, I don't really know anybody but rats.	pažįstami	5	pažįstamas	Ncmpnn-	1mascIAS
Šį̃ saváitgalį Naujãjame Orleanè laukiamà pūgõs.	Šį savaitgalį Naujajame Orleane laukiama pūgos.	Snow flurries expected this weekend in New Orleans. Snow flurries expected this weekend in New Orleans?	pūgos	5	pūga	Ncfpnn-	2femIA
Nesakaũ, kàd jiẽ - jõs biològiniai vaikaĩ.	Nesakau, kad jie - jos biologiniai vaikai.	Now, son, I didn't claim they was her natural-born children.	vaikai	7	vaikas	Ncmpnn-	1mascIAS
Taĩ neréiškia, kàd mán rū̃pi papuošalaĩ, išskýrus, žìnoma, deĩmantus.	Tai nereiškia, kad man rūpi papuošalai, išskyrus, žinoma, deimantus.	It isn't that I give a hoot about jewellery, except diamonds, of course.	papuošalai	6	papuošalas	Ncmpnn-	1mascIAS
Kaĩp mãnai, ar̃ jiẽ tikraĩ tùri ir̃ pãčią knỹgą?	Kaip manai, ar jie tikrai turi ir pačią knygą?	Do you think they really have the book itself, live?	manai	1	manai	Ncmpnn-	1mascIAS
Jì turė́tų būtì turtìnga, ar̃ nè, Pòlai?	Ji turėtų būti turtinga, ar ne, Polai?	She'd have to be someone rich, wouldn't she, Paul?	Polai	8	polas	Ncmpnn-	1mascIAS
Kaĩp mãnai, ar̃ vė̃l atvažiuõs polìcija?	Kaip manai, ar vėl atvažiuos policija?	Will there be the police again, do you think?	manai	1	manai	Ncmpnn-	1mascIAS
Įpusė́jęs pailsaũ, traukuliaĩ sùgriebė. Maniaũ, gãlas.	Įpusėjęs pailsau, traukuliai sugriebė. Maniau, galas.	I had cramps, and nearly drowned.	traukuliai	3	traukulys	Ncmpnn-	1mascIS
Màno turimì dúomenys tìkslūs. Vìsiškai. Ìš pirmų̃ rañkų.	Mano turimi duomenys tikslūs. Visiškai. Iš pirmų rankų.	I have absolutely reliable, first-hand information.	duomenys	2	duomuo	Ncmpnn-	5masc
Sãko, kàd teñ daũg vókiečių. Patrùliai.	Sako, kad ten daug vokiečių. Patruliai.	He says there are German patrols everywhere.	Patruliai	7	patrulis	Ncmpnn-	1mascIS
Cholìnai, pasakýk jám, àš jùk bū́siu naudìngas, sténgsiuosi.	Cholinai, pasakyk jam, aš juk būsiu naudingas, stengsiuosi.	Kholin, tell him I'll do a good job, I'll be useful.	Cholinai	0	cholinas	Ncmpnn-	1mascIAS
Jéigu mùs užklùps, vaikìnai juõs prispaũs.	Jeigu mus užklups, vaikinai juos prispaus.	If they spot us, our gunners will keep them down.	vaikinai	4	vaikinas	Ncmpnn-	1mascIAS
Ir̃ Tur̃kai ìš jų̃ padãrė kapòtą mė̃są.	Ir Turkai iš jų padarė kapotą mėsą.	And the Turks made mincemeat of them.	Turkai	1	turkas	Ncmpnn-	1mascIAS
