Jì čià tùri daũg draugų̃.	Ji čia turi daug draugų.	She has a lot of friends here.	draugų	4	draugas	Ncmpgn-
Jíems reĩkia draugų̃.	Jiems reikia draugų.	They need friends.	draugų	2	draugas	Ncmpgn-
Jì nėrà tokià kaĩp jì bùvo priẽš dẽšimt mẽtų.	Ji nėra tokia kaip ji buvo prieš dešimt metų.	She is not what she was ten years ago.	metų	8	metai	Ncmpgn-
Jìs mìrė priẽš dẽšimt mẽtų.	Jis mirė prieš dešimt metų.	He died ten years ago.	metų	4	metai	Ncmpgn-
Jì tùri dẽšimt vaikų̃.	Ji turi dešimt vaikų.	She has ten children.	vaikų	3	vaikas	Ncmpgn-
Prãšom ateitì dár kar̃tą põ trijų̃ dienų̃.	Prašom ateiti dar kartą po trijų dienų.	Please come again in three days time.	dienų	6	diena	Ncfpgn-
Ar̃ tùrite kláusimų?	Ar turite klausimų?	Do you have any questions?	klausimų	2	klausimas	Ncmpgn-
Kíek žmonių̃ tù geraĩ pažį́sti?	Kiek žmonių tu gerai pažįsti?	How many people do you know well?	žmonių	1	žmogus	Ncmpgn-
Tùrite kláusimų?	Turite klausimų?	Any questions?	klausimų	1	klausimas	Ncmpgn-
Àš čià íeškau draugų̃.	Aš čia ieškau draugų.	I'm searching for friends here.	draugų	3	draugas	Ncmpgn-
Àš neturė́jau jokių̃ problèmų.	Aš neturėjau jokių problemų.	I didn't have any problems.	problemų	3	problema	Ncfpgn-
Kur̃ tù gyvenì, jéigu tù netùri namų̃?	Kur tu gyveni, jeigu tu neturi namų?	Where do you live if you have no home?	namų	7	namai	Ncmpgn-
Ar̃ Tòmas pasãkė kám jám reikė́jo pinigų̃?	Ar Tomas pasakė kam jam reikėjo pinigų?	Did Tom say what he needed the money for?	pinigų	6	pinigas	Ncmpgn-
Jìs netùri nė̃ žmonõs, nė̃ vaikų̃, nė̃ draugų̃.	Jis neturi nė žmonos, nė vaikų, nė draugų.	He has no wife, no children and no friends.	vaikų	6	vaikas	Ncmpgn-
Jìs netùri nė̃ žmonõs, nė̃ vaikų̃, nė̃ draugų̃.	Jis neturi nė žmonos, nė vaikų, nė draugų.	He has no wife, no children and no friends.	draugų	9	draugas	Ncmpgn-
Nedaũg žmonių̃ taĩp galvója.	Nedaug žmonių taip galvoja.	Few people think so.	žmonių	1	žmogus	Ncmpgn-
Šiamè namè gyvẽna daũg žmonių̃.	Šiame name gyvena daug žmonių.	There are many people living in this house.	žmonių	4	žmogus	Ncmpgn-
Daugumà jõ draugų̃ ỹra mergáitės.	Dauguma jo draugų yra mergaitės.	Most of his friends are girls.	draugų	2	draugas	Ncmpgn-
Daugumà jõ draugų̃ ỹra mergìnos.	Dauguma jo draugų yra merginos.	Most of his friends are girls.	draugų	2	draugas	Ncmpgn-
Jì bė́ga ìš namų̃.	Ji bėga iš namų.	She's running from home.	namų	3	namai	Ncmpgn-
Jì bevéik neturė́jo pinigų̃.	Ji beveik neturėjo pinigų.	She was nearly without any money.	pinigų	3	pinigas	Ncmpgn-
Jìs neturė́jo pakañkamai pinigų̃.	Jis neturėjo pakankamai pinigų.	He did not have enough money.	pinigų	3	pinigas	Ncmpgn-
Tòmas neturė́jo pakañkamai pinigų̃.	Tomas neturėjo pakankamai pinigų.	Tom didn't have enough money.	pinigų	3	pinigas	Ncmpgn-
Ar̃ padareĩ sàvo namų̃ dárbus pàts?	Ar padarei savo namų darbus pats?	Did you do your homework by yourself?	namų	3	namai	Ncmpgn-
Àš láukiau dẽšimt minùčių.	Aš laukiau dešimt minučių.	I waited for ten minutes.	minučių	3	minutė	Ncfpgn-
Àš turiù kẽletą gerų̃ draugų̃.	Aš turiu keletą gerų draugų.	I have several good friends.	draugų	4	draugas	Ncmpgn-
Ateĩsiu põ dẽšimt minùčių.	Ateisiu po dešimt minučių.	I'll join in ten minutes.	minučių	3	minutė	Ncfpgn-
Ìš jõ dár nėrà žinių̃.	Iš jo dar nėra žinių.	I have had no news from him yet.	žinių	4	žinios	Ncfpgn-
Mán trū́ksta žõdžių.	Man trūksta žodžių.	I'm at a loss for words.	žodžių	2	žodis	Ncmpgn-
Ỹra daũg žõdžių kurių̃ nesuprantù.	Yra daug žodžių kurių nesuprantu.	There are many words that I don't understand.	žodžių	2	žodis	Ncmpgn-
Daviaũ jám tą̃ trupùtį pinigų̃ kuriuõs turė́jau sù savimì.	Daviau jam tą truputį pinigų kuriuos turėjau su savimi.	I gave him what little money I had with me.	pinigų	4	pinigas	Ncmpgn-
Ar̃ tù norė́tum ateitì į̃ màno tėvų̃ nãmą?	Ar tu norėtum ateiti į mano tėvų namą?	Would you like to come to my parents' house?	tėvų	6	tėvai	Ncmpgn-
Àš turiù daũg namų̃ darbų̃.	Aš turiu daug namų darbų.	I have a lot of homework.	namų	3	namai	Ncmpgn-
Àš turiù daũg namų̃ darbų̃.	Aš turiu daug namų darbų.	I have a lot of homework.	darbų	4	darbas	Ncmpgn-
Galbū́t jìs tùri daũg mergìnų.	Galbūt jis turi daug merginų.	Maybe he has lots of girlfriends.	merginų	4	mergina	Ncfpgn-
Kadángi àš neturiù pinigų̃, àš negaliù teñ atvyktì.	Kadangi aš neturiu pinigų, aš negaliu ten atvykti.	Since I have no money, I can't come there.	pinigų	3	pinigas	Ncmpgn-
Kodė̃l? Todė̃l kàd jõ šeĩmai reikė́jo pinigų̃, štaĩ kodė̃l.	Kodėl? Todėl kad jo šeimai reikėjo pinigų, štai kodėl.	Why? Because his family needed the money, that's why.	pinigų	7	pinigas	Ncmpgn-
Àš nemokù ánglų kalbõs.	Aš nemoku anglų kalbos.	I don't know English.	anglų	2	anglas	Ncmpgn-
Dẽšimt mẽtų ỹra ìlgas laĩkas.	Dešimt metų yra ilgas laikas.	Ten years is a long time.	metų	1	metai	Ncmpgn-
Jám labaĩ patiñka ánglų kalbà.	Jam labai patinka anglų kalba.	He likes English very much.	anglų	3	anglas	Ncmpgn-
Kodė̃l tù nóri mókytis ánglų kalbõs?	Kodėl tu nori mokytis anglų kalbos?	Why do you want to learn English?	anglų	4	anglas	Ncmpgn-
Põ kelių̃ dienų̃, lėktùvas pagaliaũ išvỹko.	Po kelių dienų, lėktuvas pagaliau išvyko.	After several delays, the plane finally left.	kelių	1	kelis	Ncmpgn-
Põ kelių̃ dienų̃, lėktùvas pagaliaũ išvỹko.	Po kelių dienų, lėktuvas pagaliau išvyko.	After several delays, the plane finally left.	dienų	2	diena	Ncfpgn-
Tikiúosi kàd galė́siu vairúoti tàvo automobìlį bè jokių̃ problèmų.	Tikiuosi kad galėsiu vairuoti tavo automobilį be jokių problemų.	I hope I can drive your car without any troubles.	problemų	8	problema	Ncfpgn-
Vãkar mū́sų namè bùvo kẽletas žmonių̃.	Vakar mūsų name buvo keletas žmonių.	There were some people at our house yesterday.	žmonių	5	žmogus	Ncmpgn-
Ar̃ jìs tùri daũg knỹgų?	Ar jis turi daug knygų?	Does he have many books?	knygų	4	knyga	Ncfpgn-
Ar̃ jū̃s tikraĩ netùrite namų̃?	Ar jūs tikrai neturite namų?	Do you really have no home?	namų	4	namai	Ncmpgn-
Bevéik nėrà knỹgų.	Beveik nėra knygų.	There are almost no books.	knygų	2	knyga	Ncfpgn-
Jìs, kaĩp ir̃ jõ tė́vas, tùri daũg knỹgų.	Jis, kaip ir jo tėvas, turi daug knygų.	He has just as many books as his father does.	knygų	9	knyga	Ncfpgn-
Jìs tùri dùkart daugiaũ knỹgų neĩ àš.	Jis turi dukart daugiau knygų nei aš.	He has twice as many books as I do.	knygų	4	knyga	Ncfpgn-
Jõ kambaryjè ỹra daũg knỹgų.	Jo kambaryje yra daug knygų.	There are a lot of books in his room.	knygų	4	knyga	Ncfpgn-
Manè pàkvietė pietų̃.	Mane pakvietė pietų.	I was invited to dinner.	pietų	2	pietūs	Ncmpgn-
Màno tė́vas tùri daũg knỹgų.	Mano tėvas turi daug knygų.	My father has a lot of books.	knygų	4	knyga	Ncfpgn-
Mẽs tùrime laikýtis taisỹklių.	Mes turime laikytis taisyklių.	We must observe the rules.	taisyklių	3	taisyklė	Ncfpgn-
Neturė́tum sakýti tókio dalỹko priẽ vaikų̃.	Neturėtum sakyti tokio dalyko prie vaikų.	You shouldn't say that kind of thing when children are around.	vaikų	5	vaikas	Ncmpgn-
Teñ bevéik nėrà knỹgų.	Ten beveik nėra knygų.	There are almost no books.	knygų	3	knyga	Ncfpgn-
Teñ ỹra daũg knỹgų, ar̃ nè?	Ten yra daug knygų, ar ne?	There are many books, aren't there?	knygų	3	knyga	Ncfpgn-
Tòmas paprãšė daugiaũ pinigų̃.	Tomas paprašė daugiau pinigų.	Tom asked for more money.	pinigų	3	pinigas	Ncmpgn-
À negaliù rastì sàvo bãtų.	A negaliu rasti savo batų.	I can't find my shoes.	batų	4	batas	Ncmpgn-
Àš vìsiškai neturiù jokių̃ planų̃.	Aš visiškai neturiu jokių planų.	I have no plans whatsoever.	planų	4	planas	Ncmpgn-
Jì gãvo nuõ tė́vo põrą bãtų.	Ji gavo nuo tėvo porą batų.	She got a pair of shoes from Father.	batų	5	batas	Ncmpgn-
Jì pamir̃šo sustotì priẽ màno namų̃.	Ji pamiršo sustoti prie mano namų.	She forgot to stop next to my house.	namų	5	namai	Ncmpgn-
Jì tãpo mókytoja kaĩ jái bùvo dvìdešimt mẽtų.	Ji tapo mokytoja kai jai buvo dvidešimt metų.	She became a teacher when she was twenty.	metų	7	metai	Ncmpgn-
Jì tùri dù tū́kstančius knỹgų.	Ji turi du tūkstančius knygų.	She has two thousand books.	knygų	4	knyga	Ncfpgn-
Kíek žmonių̃ ỹra parduotùvėje?	Kiek žmonių yra parduotuvėje?	How many people are there in the store?	žmonių	1	žmogus	Ncmpgn-
Pinigaĩ negãli nupirktì draugų̃.	Pinigai negali nupirkti draugų.	Money can't buy friends.	draugų	3	draugas	Ncmpgn-
Tõs mùzikos ver̃ta klausýtis daũg kar̃tų.	Tos muzikos verta klausytis daug kartų.	That music is worth listening to many times.	kartų	5	kartas	Ncmpgn-
Àš geraĩ mokù vókiečių.	Aš gerai moku vokiečių.	I speak German well.	vokiečių	3	vokietis	Ncmpgn-
Àš nesuprantù vókiečių kalbõs.	Aš nesuprantu vokiečių kalbos.	I don't understand German.	vokiečių	2	vokietis	Ncmpgn-
Àš neturiù jokių̃ príešų.	Aš neturiu jokių priešų.	I don't have any enemies.	priešų	3	priešas	Ncmpgn-
Àš neturiù príešų.	Aš neturiu priešų.	I don't have enemies.	priešų	2	priešas	Ncmpgn-
Ìš jõ veiksmų̃ ỹra áišku kàd jìs ją̃ mýli.	Iš jo veiksmų yra aišku kad jis ją myli.	It's clear from his actions that he loves her.	veiksmų	2	veiksmas	Ncmpgn-
Jì vìsiškai netùri príešų.	Ji visiškai neturi priešų.	She has absolutely no enemies.	priešų	3	priešas	Ncmpgn-
Kaĩ jìs neturė́jo pinigų̃, jìs negalė́jo nusipir̃kti dúonos.	Kai jis neturėjo pinigų, jis negalėjo nusipirkti duonos.	When he had no money, he couldn't buy any bread.	pinigų	3	pinigas	Ncmpgn-
Nóri mókytis prancū̃zų kalbõs?	Nori mokytis prancūzų kalbos?	Do you want to learn French?	prancūzų	2	prancūzas	Ncmpgn-
Šì knygà ỹra pìlna klaidų̃.	Ši knyga yra pilna klaidų.	This book is full of mistakes.	klaidų	4	klaida	Ncfpgn-
Taĩ ỹra gẽra knỹgą, nepáisant kelių̃ klaidų̃.	Tai yra gera knygą, nepaisant kelių klaidų.	This is a good book except for a few mistakes.	kelių	6	kelis	Ncmpgn-
Taĩ ỹra gẽra knỹgą, nepáisant kelių̃ klaidų̃.	Tai yra gera knygą, nepaisant kelių klaidų.	This is a good book except for a few mistakes.	klaidų	7	klaida	Ncfpgn-
Tàs kurìs nedãro klaidų̃, nedãro niẽko.	Tas kuris nedaro klaidų, nedaro nieko.	He who makes no mistakes makes nothing.	klaidų	3	klaida	Ncfpgn-
Tòmas netùri jokių̃ príešų.	Tomas neturi jokių priešų.	Tom doesn't have any enemies.	priešų	3	priešas	Ncmpgn-
Tū́kstančiai žmonių̃ norė́jo žinóti atsãkymą.	Tūkstančiai žmonių norėjo žinoti atsakymą.	Thousands of people wanted to know the answer.	žmonių	1	žmogus	Ncmpgn-
Àš bijaũ šunų̃.	Aš bijau šunų.	I'm afraid of dogs.	šunų	2	šuo	Ncmpgn-
Àš pérskaičiau tą̃ knỹgą kẽletą kar̃tų.	Aš perskaičiau tą knygą keletą kartų.	I have read that book several times.	kartų	5	kartas	Ncmpgn-
Bèt ìš kìtos pùsės, daũg žmonių̃ mìršta jaunì.	Bet iš kitos pusės, daug žmonių miršta jauni.	On the other hand a lot of people die young.	žmonių	6	žmogus	Ncmpgn-
Daugumà šunų̃ ỹra gývi.	Dauguma šunų yra gyvi.	Most of the dogs are alive.	šunų	1	šuo	Ncmpgn-
Jì tùri daũg šunų̃.	Ji turi daug šunų.	She has many dogs.	šunų	3	šuo	Ncmpgn-
Jì tùri per̃ daũg vaikìnų.	Ji turi per daug vaikinų.	She has too many boyfriends.	vaikinų	4	vaikinas	Ncmpgn-
Kambarỹs ỹra pìlnas gėlių̃.	Kambarys yra pilnas gėlių.	The room is full of flowers.	gėlių	3	gėlė	Ncfpgn-
Mẽs turė́tume duotì jái gėlių̃.	Mes turėtume duoti jai gėlių.	We should give her flowers.	gėlių	4	gėlė	Ncfpgn-
Mùms reikė̃s dár dẽšimties dólerių.	Mums reikės dar dešimties dolerių.	We'll need an extra ten dollars.	dolerių	4	doleris	Ncmpgn-
Nėrà prasmė̃s prašýti manę̃s pinigų̃.	Nėra prasmės prašyti manęs pinigų.	It's no use asking me for money.	pinigų	4	pinigas	Ncmpgn-
Tòmas nepasãkė kíek kar̃tų jìs teñ bùvęs.	Tomas nepasakė kiek kartų jis ten buvęs.	Tom didn't say how many times he had been there.	kartų	3	kartas	Ncmpgn-
Tòmas tùri daugiaũ pinigų̃, neĩ galė́tų išleistì.	Tomas turi daugiau pinigų, nei galėtų išleisti.	Tom has more money than he can spend.	pinigų	3	pinigas	Ncmpgn-
Turiù dẽšimties mẽtų sū́nų.	Turiu dešimties metų sūnų.	I have a ten-year-old boy.	metų	2	metai	Ncmpgn-
Víenas ìš šunų̃ ỹra gývas.	Vienas iš šunų yra gyvas.	One of the dogs is alive.	šunų	2	šuo	Ncmpgn-
Ar̃ mokì stovė́ti añt rañkų?	Ar moki stovėti ant rankų?	Can you stand on your hands?	rankų	4	ranka	Ncfpgn-
Àš šiañdien neturiù pamokų̃.	Aš šiandien neturiu pamokų.	I don't have classes today.	pamokų	3	pamoka	Ncfpgn-
Àš turiù daũg svajõnių.	Aš turiu daug svajonių.	I have a lot of dreams.	svajonių	3	svajonė	Ncfpgn-
Galvójau, kàd jái daugiáusiai trìsdešimt mẽtų.	Galvojau, kad jai daugiausiai trisdešimt metų.	I thought she was 30 at most.	metų	6	metai	Ncmpgn-
Mokyklà ỹra ùž penkių̃ kilomètrų nuõ màno namų̃.	Mokykla yra už penkių kilometrų nuo mano namų.	The school is five kilometers from my home.	kilometrų	4	kilometras	Ncmpgn-
Mokyklà ỹra ùž penkių̃ kilomètrų nuõ màno namų̃.	Mokykla yra už penkių kilometrų nuo mano namų.	The school is five kilometers from my home.	namų	7	namai	Ncmpgn-
Nupirkaũ kãmerą ùž trìsdešimt dólerių.	Nupirkau kamerą už trisdešimt dolerių.	I bought a camera for 30 dollars.	dolerių	4	doleris	Ncmpgn-
Pasiìlgau senų̃ gerų̃ dienų̃.	Pasiilgau senų gerų dienų.	I miss the good old days.	dienų	3	diena	Ncfpgn-
Põ pietų̃ jiẽ gẽria kãvą.	Po pietų jie geria kavą.	They drink coffee after lunch.	pietų	1	pietūs	Ncmpgn-
Ánglų kalbà ỹra kalbamà apliñk pasáulį.	Anglų kalba yra kalbama aplink pasaulį.	English is spoken around the world.	Anglų	0	anglas	Ncmpgn-
Ar̃ tùrite kláusimų apiẽ šią̃ pãmoką?	Ar turite klausimų apie šią pamoką?	Do you have any questions in this lesson?	klausimų	2	klausimas	Ncmpgn-
Bevéik visì studeñtai mė́gsta ánglų kal̃bą.	Beveik visi studentai mėgsta anglų kalbą.	Almost all the students like English.	anglų	4	anglas	Ncmpgn-
Bijóti réiškia mirtì tū́kstantį kar̃tų, taĩ blogiaũ neĩ mirtìs.	Bijoti reiškia mirti tūkstantį kartų, tai blogiau nei mirtis.	Fearing is dying a thousand times, it's worse than death.	kartų	4	kartas	Ncmpgn-
Bòmba sprõgs põ dẽšimties minùčių.	Bomba sprogs po dešimties minučių.	The bomb will explode in 10 seconds.	minučių	4	minutė	Ncfpgn-
Jì tùri maždaũg tíek pàt pãšto ženklų̃, kíek àš.	Ji turi maždaug tiek pat pašto ženklų, kiek aš.	She has about as many stamps as I do.	pašto	5	ženklas	Ncmpgn-
Kíek valandų̃ per̃ saváitę dìrbate?	Kiek valandų per savaitę dirbate?	How many hours a week do you work?	valandų	1	valanda	Ncfpgn-
Nueitì į̃ stõtį reikė́jo penkių̃ minùčių.	Nueiti į stotį reikėjo penkių minučių.	It took five minutes to get to the station.	minučių	5	minutė	Ncfpgn-
Pasáulyje ỹra daugiaũ neĩ keturì tū́kstančiai kalbų̃.	Pasaulyje yra daugiau nei keturi tūkstančiai kalbų.	There are more than 4,000 languages in the world.	kalbų	6	kalba	Ncfpgn-
Pasáulyje ỹra daugiaũ neĩ septynì tū́kstančiai kalbų̃.	Pasaulyje yra daugiau nei septyni tūkstančiai kalbų.	There are more than seven thousand languages in the world.	kalbų	6	kalba	Ncfpgn-
Šių̃ namų̃ virtùvė ỹra labaĩ dìdelė.	Šių namų virtuvė yra labai didelė.	The kitchen of this house is very large.	namų	1	namai	Ncmpgn-
Tū́kstančiai žmonių̃ mìršta ìš bãdo.	Tūkstančiai žmonių miršta iš bado.	Thousands of people died of hunger.	žmonių	1	žmogus	Ncmpgn-
Tùrime mažaĩ galimýbių kalbė́ti ángliškai.	Turime mažai galimybių kalbėti angliškai.	We have little opportunity to use English.	galimybių	2	galimybė	Ncfpgn-
Ar̃ esì ùžimta sekmãdienį põ pietų̃?	Ar esi užimta sekmadienį po pietų?	Are you busy on Sunday afternoon?	pietų	5	pietūs	Ncmpgn-
Àš nemė́gstu siaũbo fìlmų.	Aš nemėgstu siaubo filmų.	I don't like scary movies.	filmų	3	filmas	Ncmpgn-
Àš visái negaliù suprastì jõ idė́jų.	Aš visai negaliu suprasti jo idėjų.	I can't understand his ideas at all.	idėjų	5	idėja	Ncfpgn-
Ilgiúosi senų̃ gerų̃ dienų̃.	Ilgiuosi senų gerų dienų.	I miss the good old days.	dienų	3	diena	Ncfpgn-
Màno dañtys ỹra vìsiškai sveikì ir̃ bè jokių̃ problèmų.	Mano dantys yra visiškai sveiki ir be jokių problemų.	My teeth are totally healthy and free of problems.	problemų	8	problema	Ncfpgn-
Nebijók pažintì naujų̃ žmonių̃.	Nebijok pažinti naujų žmonių.	Don't be scared to meet new people.	žmonių	3	žmogus	Ncmpgn-
Ramiaĩ prieĩk priẽ dùrų.	Ramiai prieik prie durų.	Walk calmly to the door.	durų	3	durys	Ncfpgn-
Šì pamokà pasibaĩgs põ dẽšimties minùčių.	Ši pamoka pasibaigs po dešimties minučių.	This class will be over in ten minutes.	minučių	5	minutė	Ncfpgn-
Teñ bùvo võs peñkiasdešimt žmonių̃.	Ten buvo vos penkiasdešimt žmonių.	There were barely fifty people there.	žmonių	4	žmogus	Ncmpgn-
Tuõj pàt paruõšk sàvo namų̃ dárbus.	Tuoj pat paruošk savo namų darbus.	Do your homework right away.	savo	3	namai	Ncmpgn-
Vieniñtelis dalỹkas kurìs jái rū̃pi ỹra jõs vaikų̃ saugùmas.	Vienintelis dalykas kuris jai rūpi yra jos vaikų saugumas.	Her only care is the safety of her children.	vaikų	7	vaikas	Ncmpgn-
Àš turiù abejõnių.	Aš turiu abejonių.	I have doubts.	abejonių	2	abejonė	Ncfpgn-
Jì netùri brólių.	Ji neturi brolių.	She has no brothers.	brolių	2	brolis	Ncmpgn-
Jìs atródo, kaĩp graĩkų diẽvas.	Jis atrodo, kaip graikų dievas.	He looks like a Greek god.	graikų	4	graikas	Ncmpgn-
Jì tãpo mótina kaĩ jái bùvo penkiólika mẽtų.	Ji tapo motina kai jai buvo penkiolika metų.	She became a mother when she was fifteen years old.	metų	7	metai	Ncmpgn-
Labaĩ mažaĩ žmonių̃ pastebė́jo, kàd jõs nebùvo vakarė̃lyje.	Labai mažai žmonių pastebėjo, kad jos nebuvo vakarėlyje.	Few people noticed her absence from the party.	žmonių	2	žmogus	Ncmpgn-
Màno katė̃ išė̃jo ìš namų̃ ir̃ niekadà negrį̃žo.	Mano katė išėjo iš namų ir niekada negrįžo.	My cat left the house and never returned.	namų	4	namai	Ncmpgn-
Mèrė bìjo šunų̃.	Merė bijo šunų.	Merry is scared of dogs.	šunų	2	šuo	Ncmpgn-
Milijõnas žmonių̃ prarãdo sàvo gyvýbę kãro metù.	Milijonas žmonių prarado savo gyvybę karo metu.	A million people lost their live during the war.	žmonių	1	žmogus	Ncmpgn-
Mū́sų gãtvėje gyvẽna daũg įvairių̃ žmonių̃.	Mūsų gatvėje gyvena daug įvairių žmonių.	Many kinds of people live on our street.	žmonių	5	žmogus	Ncmpgn-
Paprašýk jõs duotì mùms pinigų̃.	Paprašyk jos duoti mums pinigų.	Ask her to give us some money.	pinigų	4	pinigas	Ncmpgn-
Šìs klùbas tùri vir̃š peñkiasdešimt narių̃.	Šis klubas turi virš penkiasdešimt narių.	The club has more than fifty members.	narių	5	narys	Ncmpgn-
Susiriñko daũg žmonių̃.	Susirinko daug žmonių.	Many people have gathered.	žmonių	2	žmogus	Ncmpgn-
Ỹra labaĩ mažaĩ tikė́tina kàd jìs tikraĩ ỹra tàs pàts výras kurį̃ tù sutikaĩ priẽš dẽšimt mẽtų.	Yra labai mažai tikėtina kad jis tikrai yra tas pats vyras kurį tu sutikai prieš dešimt metų.	It's very unlikely that he is actually the same man you met ten years ago.	dešimt	15	metai	Ncmpgn-
Ar̃ čià ỹra gražių̃ móterų?	Ar čia yra gražių moterų?	Are there beautiful women here?	moterų	4	moteris	Ncfpgn-
Ar̃ vãkar jìs mókėsi ánglų kalbõs?	Ar vakar jis mokėsi anglų kalbos?	Did he study English yesterday?	anglų	4	anglas	Ncmpgn-
Àš girdė́jau kàd Mèrė nóri skyrýbų.	Aš girdėjau kad Merė nori skyrybų.	I heard that Mary wants a divorce.	skyrybų	5	skyrybos	Ncfpgn-
Àš sumokė́jau nè mažiaũ neĩ šim̃tą dólerių ùž šį̃ rašìklį.	Aš sumokėjau ne mažiau nei šimtą dolerių už šį rašiklį.	I paid not less than a hundred dollars for this pen.	dolerių	6	doleris	Ncmpgn-
Jái taĩp ir̃ nebùvo lémta vė̃l išvýsti sàvo vaikų̃.	Jai taip ir nebuvo lemta vėl išvysti savo vaikų.	She was never to see her children again.	vaikų	8	vaikas	Ncmpgn-
Jiẽ tikraĩ miegójo añt grindų̃.	Jie tikrai miegojo ant grindų.	They really slept on the floor.	grindų	4	grindys	Ncfpgn-
Niẽkas nenorė́jo įžeistì tų̃ výrų.	Niekas nenorėjo įžeisti tų vyrų.	No one wanted to insult these men.	vyrų	4	vyras	Ncmpgn-
Tù nebijaĩ vaiduõklių, ar̃ nè?	Tu nebijai vaiduoklių, ar ne?	You aren't afraid of ghosts, are you?	vaiduoklių	2	vaiduoklė	Ncfpgn-
Velniaĩ slẽpiasi tar̃p akmenų̃,	Velniai slepiasi tarp akmenų,	Devils are hiding among the rocks.	akmenų	3	akmuo	Ncmpgn-
Bevéik visì mokiniaĩ mė́gsta ánglų kal̃bą.	Beveik visi mokiniai mėgsta anglų kalbą.	Almost all the students like English.	anglų	4	anglas	Ncmpgn-
Jiẽ šiañdien suválgė per̃ daũg salõtų.	Jie šiandien suvalgė per daug salotų.	They've eaten too much salad today.	salotų	5	salotos	Ncfpgn-
Kodė̃l tàvo dukrà nemė́gsta saldaĩnių?	Kodėl tavo dukra nemėgsta saldainių?	Why does your daughter dislike candies?	saldainių	4	saldainis	Ncmpgn-
Màno dukrà norė́tų paválgyti saldaĩnių.	Mano dukra norėtų pavalgyti saldainių.	My daughter would like to eat some candies.	saldainių	4	saldainis	Ncmpgn-
Pasáulis ỹra pìlnas kvailų̃ žmonių̃.	Pasaulis yra pilnas kvailų žmonių.	The world is full of dumb people.	žmonių	4	žmogus	Ncmpgn-
Àš išmókau grotì gitarà kaĩ mán bùvo dẽšimt mẽtų.	Aš išmokau groti gitara kai man buvo dešimt metų.	I learned to play guitar when I was ten years old.	metų	8	metai	Ncmpgn-
Àš nuspréndžiau nustotì mókytis prancū̃zų kalbõs.	Aš nusprendžiau nustoti mokytis prancūzų kalbos.	I've decided to stop studying French.	prancūzų	4	prancūzas	Ncmpgn-
Mãrika ìšvertė màno knỹgą į̃ vókiečių kal̃bą.	Marika išvertė mano knygą į vokiečių kalbą.	Marika translated my book into German.	vokiečių	5	vokietis	Ncmpgn-
Mẽs niẽkur negalė́jome nusipir̃kti kelių̃ giñklų.	Mes niekur negalėjome nusipirkti kelių ginklų.	We couldn't buy a few guns anywhere.	kelių	4	kelis	Ncmpgn-
