- Padėjė́jas išprotė́ja - Žiùrkės laĩvo triumè.	- Padėjėjas išprotėja - Žiurkės laivo triume.	- Rats in the hold - I fear the plague...	Padėjėjas	1	padėjėjas	Ncmsnn-	1mascIAS
Markàs Antònijus nebūtų̃ pasãkęs sàvo kalbõs?	Markas Antonijus nebūtų pasakęs savo kalbos?	Mark Anthony hadn't held his oration?	Markas	0	Markas	Npmsnnf	1mascIAS
Markàs Antònijus nebūtų̃ pasãkęs sàvo kalbõs?	Markas Antonijus nebūtų pasakęs savo kalbos?	Mark Anthony hadn't held his oration?	Antonijus	1	Antonijus	Npmsnnf	4masc
Bèt màno pianòlos Niẽkas negaũs paliestì	Bet mano pianolos Niekas negaus paliesti	But as formypianola No one gets to touch it	Niekas	3	niekas	Ncmsnn-	1mascIAS
Norė́čiau sužinóti, kur̃ màno skrybėlė̃... Mečiaũ gertì.	Norėčiau sužinoti, kur mano skrybėlė... Mečiau gerti.	I wish I knew where my hat... I've quit drinking.	skrybėlė	5	skrybėlė	Ncfsnn-	2femĖ
Tiẽsą sãkant, jū̃s visái patrauklùs výras.	Tiesą sakant, jūs visai patrauklus vyras.	Actually, you're a pretty handsome man.	vyras	6	vyras	Ncmsnn-	1mascIAS
Tõ jūreĩvio pinigìnė plýšta per̃ siūlès.	To jūreivio piniginė plyšta per siūles.	That's sailor's wallet is bursting.	piniginė	2	piniginė	Ncfsnn-	2femĖ
Atléiskite, Profèsoriau, bèt polìcija jaũ čià.	Atleiskite, Profesoriau, bet policija jau čia.	Excuse me, Professor, but the police are here.	policija	5	policija	Ncfsnn-	2femIA
Šìs výras nóri pateiktì jùms káltinimus.	Šis vyras nori pateikti jums kaltinimus.	This man wants to press charges against you.	vyras	1	vyras	Ncmsnn-	1mascIAS
Manaũ, jū̃s suprañtate, kókias pãsekmes šìs į́vykis jùms turė̃s.	Manau, jūs suprantate, kokias pasekmes šis įvykis jums turės.	I assume you realize the consequences of this incident for you.	įvykis	8	įvykis	Ncmsnn-	1mascIS
Tokià màno prìgimtis Galiù tìk mylė́ti	Tokia mano prigimtis Galiu tik mylėti	It is my nature I can only love	prigimtis	2	prigimtis	Ncfsnn-	3fem
Sakýk, mielàsis, tù vìsąlaik taĩp knarkì?	Sakyk, mielasis, tu visąlaik taip knarki?	Say, sweetheart, do you always snore like this?	mielasis	2	mielasis	Ncmsnn-	1mascIS
Bèt tàvo výras tàps dìdele žvaigždè!	Bet tavo vyras taps didele žvaigžde!	But your husband has become a big shot!	vyras	2	vyras	Ncmsnn-	1mascIAS
Dár saváitė sù juõ ir̃ bū́čiau galė́jęs bankrutúoti.	Dar savaitė su juo ir būčiau galėjęs bankrutuoti.	One more week with him, and I could have closed down.	savaitė	1	savaitė	Ncfsnn-	2femĖ
Bèt visuomèt prisimiñk, kàd jì plėšrū̃nė Sáugokis blondìnių	Bet visuomet prisimink, kad ji plėšrūnė Saugokis blondinių	But always remember she's a predator watch out forblondes	plėšrūnė	6	plėšrūnė	Ncfsnn-	2femĖ
Šìs vãkaras nulem̃s vìsą tàvo karjèrą.	Šis vakaras nulems visą tavo karjerą.	This evening will determine your whole career.	vakaras	1	vakaras	Ncmsnn-	1mascIAS
Jéi vãkaras geraĩ nusisèks, vadìnasi táu pavỹko.	Jei vakaras gerai nusiseks, vadinasi tau pavyko.	If everything goes well, you've got it made.	vakaras	1	vakaras	Ncmsnn-	1mascIAS
