El̃kitės gražiaĩ, õ nè taĩp, tar̃si bū́tumėt betur̃tės!	Elkitės gražiai, o ne taip, tarsi būtumėt beturtės!	You ought to behave yourself! Acting like poor white-trash children!	beturtės	9	beturtė	Ncfsgn-	2femĖ
Taĩ Džòrdžijos téisė išstotì ìš Są́jungos.	Tai Džordžijos teisė išstoti iš Sąjungos.	'Twas the sovereign right of Georgia to secede from the Union.	Džordžijos	1	Džordžija	Npfsgng	2femIA
Taĩ Džòrdžijos téisė išstotì ìš Są́jungos.	Tai Džordžijos teisė išstoti iš Sąjungos.	'Twas the sovereign right of Georgia to secede from the Union.	Sąjungos	5	sąjunga	Ncfsgn-	2femIA
Pietìnės valstìjos tùri paródyti sàvo giñklo gãlią.	Pietinės valstijos turi parodyti savo ginklo galią.	The South must assert herself by force of arms.	valstijos	1	valstija	Ncfsgn-	2femIA
Pietìnės valstìjos tùri paródyti sàvo giñklo gãlią.	Pietinės valstijos turi parodyti savo ginklo galią.	The South must assert herself by force of arms.	ginklo	5	ginklas	Ncmsgn-	1mascIAS
Põnai, jéi Džòrdžija kovõs, àš bū́siu sù jà.	Ponai, jei Džordžija kovos, aš būsiu su ja.	Well, gentlemen, if Georgia fights, I go with her.	kovos	4	kova	Ncfsgn-	2femIA
Tikiúosi, kàd jánkiai leĩs mùms išstotì ìš Są́jungos.	Tikiuosi, kad jankiai leis mums išstoti iš Sąjungos.	I hope the Yankees let us leave the Union in peace.	Sąjungos	8	sąjunga	Ncfsgn-	2femIA
Tù nenóri pasakýti, kàd nenóri kãro?	Tu nenori pasakyti, kad nenori karo?	You can't mean you don't want war?	karo	6	karas	Ncmsgn-	1mascIAS
Jì màno kraũjo, ir̃ mẽs suprañtam víenas kìtą.	Ji mano kraujo, ir mes suprantam vienas kitą.	She's my blood and we understand each other.	kraujo	2	kraujas	Ncmsgn-	1mascIAS
Tù tùri gyvẽnimo aĩstrą, kuriõs mán trū́ksta.	Tu turi gyvenimo aistrą, kurios man trūksta.	You have all the passion for life that I lack.	gyvenimo	2	gyvenimas	Ncmsgn-	1mascIAS
Tokiõs méilės neužteñka žmonė́ms - tokíems skirtìngiems, kaĩp mẽs.	Tokios meilės neužtenka žmonėms - tokiems skirtingiems, kaip mes.	That kind of love isn't enough for two people as different as we are.	meilės	1	meilė	Ncfsgn-	2femĖ
Nemateĩ, kaĩp jì kìbo priẽ Čárlzo?	Nematei, kaip ji kibo prie Čarlzo?	- Didn't you see her going after Charles?	Čarlzo	6	Čarlzas	Npmsgnf	1mascIAS
- Põ saváitės jiẽ atim̃s tavè ìš manę̃s!	- Po savaitės jie atims tave iš manęs!	- A week till they take you away from me!	savaitės	2	savaitė	Ncfsgn-	2femĖ
Põnai ir̃ põnios, turiù svarbià naujíeną!	Ponai ir ponios, turiu svarbia naujieną!	Ladies and gentlemen, I have important news!	ponios	2	ponia	Ncfsgn-	2femIA
Pràeita kar̃tą mãtėmės màno výro namuosè.	Praeita kartą matėmės mano vyro namuose.	I met you last at my husband's home.	vyro	4	vyras	Ncmsgn-	1mascIAS
Poniõs, Konfederãcija prãšo paaukóti brangenýbes kilniam̃ reĩkalui.	Ponios, Konfederacija prašo paaukoti brangenybes kilniam reikalui.	Ladies, the Confederacy asks for your jewelry on behalf of our noble Cause.	Ponios	0	ponia	Ncfsgn-	2femIA
Jìs padė̃s màno výrui daugiaũ, nebū́damas añt màno pir̃što.	Jis padės mano vyrui daugiau, nebūdamas ant mano piršto.	It may help my husband more off my finger.	piršto	9	pirštas	Ncmsgn-	1mascIAS
Dabar̃, põnios ir̃ põnai turiù staĩgmeną ligóninei.	Dabar, ponios ir ponai turiu staigmeną ligoninei.	And now, ladies and gentlemen... I have a startling surprise for the benefit of the hospital.	ponios	2	ponia	Ncfsgn-	2femIA
Jū̃s àtvežėt ją̃ ìš Parỹžiaus tìk mán.	Jūs atvežėt ją iš Paryžiaus tik man.	You didn't really bring it all the way from Paris just for me.	Paryžiaus	4	Paryžius	Npmsgng	4masc
Maniaũ, kàd laĩkas ištrauktì jùs ìš šiõ dirbtìnio gẽdulo.	Maniau, kad laikas ištraukti jus iš šio dirbtinio gedulo.	Yes, I thought it was about time I got you out of that fake mourning.	gedulo	9	gedulas	Ncmsgn-	1mascIAS
Kìtą kartà atvèšiu jùms žãlio šil̃ko suknẽlei.	Kitą karta atvešiu jums žalio šilko suknelei.	Next trip I'll bring you some green silk for a frock to match it. - Oh, Rhett.	šilko	5	šilkas	Ncmsgn-	1mascIAS
Nepažį́stu móters Parỹžiuje, kurì dėvė́tų pantalonùs.	Nepažįstu moters Paryžiuje, kuri dėvėtų pantalonus.	I don't know a woman in Paris who wears pantalets anymore.	moters	1	moteris	Ncfsgn-	3fem
Negérkit vìso ìš kar̃to, nès jìs - paskutìnis.	Negerkit viso iš karto, nes jis - paskutinis.	But you mustn't drink it all at once, because it is the last.	karto	3	kartas	Ncmsgn-	1mascIAS
Tù jùk nemanaĩ, kàd jánkiai láimės?	Tu juk nemanai, kad jankiai laimės?	But you don't think the Yankees are beating us?	laimės	6	laimė	Ncfsgn-	2femĖ
Nuõ tõ mū̃šio mẽs niẽko negirdė́jom, ir̃...	Nuo to mūšio mes nieko negirdėjom, ir...	Since Bull Run, we haven't heard anything and...	mūšio	2	mūšis	Ncmsgn-	1mascIS
Jìs vẽda manè tiesõs keliaĩs jõ vardañ.	Jis veda mane tiesos keliais jo vardan.	He leadeth me in the paths of righteousness for His name's sake.	tiesos	3	tiesa	Ncfsgn-	2femIA
Dúokit mán ką̃ nórs nuõ skaũsmo!	Duokit man ką nors nuo skausmo!	Give me something for the pain! Give me something for the pain!	nuo	4	skausmas	Ncmsgn-	1mascIAS
Atléisk, sūnaũ, nebetùrim niẽko nuõ skaũsmo.	Atleisk, sūnau, nebeturim nieko nuo skausmo.	Sorry, son, we haven't got anything to give you.	skausmo	7	skausmas	Ncmsgn-	1mascIAS
Tiẽ gyvuliaĩ vãro manè ìš prõto!	Tie gyvuliai varo mane iš proto!	These animals is driving me crazy!	proto	5	protas	Ncmsgn-	1mascIAS
...niekadà nepamatýsiu tavę̃s ir̃ màno tė̃tės.	...niekada nepamatysiu tavęs ir mano tėtės.	That I never see you and my Pa again.	mano	5	tėtė	Ncmsgn-	
Dėdè Pèteri, mán reĩkia kvapniõsios drùskos!	Dėde Peteri, man reikia kvapniosios druskos!	Uncle Peter, my smelling salt!	druskos	6	druska	Ncfsgn-	2femIA
Negaliù paliktì šių̃ výrų dė̃l kū̃dikio.	Negaliu palikti šių vyrų dėl kūdikio.	I can't leave these men for a baby.	kūdikio	5	kūdikis	Nccsgn-	
Jéi turė́tum sveĩko prõto, ir̃gi bijótum.	Jei turėtum sveiko proto, irgi bijotum.	If you had sense, you'd be scared too.	proto	3	protas	Ncmsgn-	1mascIAS
Taĩ mū́sų ármijos likùčiai sprogdìna amunìciją.	Tai mūsų armijos likučiai sprogdina amuniciją.	That's what's left of our army blowing up the ammunition.	armijos	2	armija	Ncfsgn-	2femIA
Nóri prisimiñti tàvo bùčinius mū̃šio metù.	Nori prisiminti tavo bučinius mūšio metu.	Wants to carry the memory of your kisses into battle.	mūšio	4	mūšis	Ncmsgn-	1mascIS
Jéi kàs norė̃s tõ kuĩno, šaũk.	Jei kas norės to kuino, šauk.	If anyone lays a hand on that nag, shoot him.	kuino	4	kuinas	Ncmsgn-	1mascIAS
Tikiúosi, kàd patránkos sviedinỹs susprogdiñs tavè į̃ milijõną gabalų̃!	Tikiuosi, kad patrankos sviedinys susprogdins tave į milijoną gabalų!	I hope a cannonball blows you into a million pieces...!	patrankos	3	patranka	Ncfsgn-	2femIA
Prirìšk ją̃ priẽ vežìmo sàvo sijonù.	Pririšk ją prie vežimo savo sijonu.	Tie her onto the back of the wagon with your petticoat.	vežimo	3	vežimas	Ncmsgn-	1mascIAS
Kū̃dikiui reĩkia píeno, õ mẽs nežìnom, ką̃ ràsim namiẽ.	Kūdikiui reikia pieno, o mes nežinom, ką rasim namie.	We need milk for the baby, and we don't know what we'll find at home.	pieno	2	pienas	Ncmsgn-	1mascIAS
Taĩ tàs pàts, kaĩp nekęstì tė́vo ar̃ mótinos.	Tai tas pats, kaip nekęsti tėvo ar motinos.	It's the same as hating Pa and Ma.	nekęsti	5	tėvas	Ncmsgn-	1mascIAS
Taĩ tàs pàts, kaĩp nekęstì tė́vo ar̃ mótinos.	Tai tas pats, kaip nekęsti tėvo ar motinos.	It's the same as hating Pa and Ma.	ar	7	motina	Ncfsgn-	2femIA
Mẽs dainúojame nuõ Atlántos ikì pajū́rio.	Mes dainuojame nuo Atlantos iki pajūrio.	So we sing the chorus From Atlanta to the sea	Atlantos	3	Atlanta	Npfsgng	2femIA
Mẽs dainúojame nuõ Atlántos ikì pajū́rio.	Mes dainuojame nuo Atlantos iki pajūrio.	So we sing the chorus From Atlanta to the sea	pajūrio	5	pajūris	Ncmsgn-	1mascIS
Tiẽ, kuriẽ tùri smegenų̃ ir̃ narsõs, išgyvẽna.	Tie, kurie turi smegenų ir narsos, išgyvena.	Those with brains and courage come through all right.	narsos	6	narsa	Ncfsgn-	2femIA
Dė̃l Diẽvo nekalbė́k nesą́monių. Taĩ mùs tuõj ãtsijos!	Dėl Dievo nekalbėk nesąmonių. Tai mus tuoj atsijos!	For heaven's sake... don't talk nonsense when it's us being winnowed out!	Dievo	1	dievas	Ncmsgn-	1mascIAS
Atėjaĩ paprašýti pagálbos, õ àš neturiù kõ táu duotì.	Atėjai paprašyti pagalbos, o aš neturiu ko tau duoti.	You've come to me for help, and I've none to give.	pagalbos	2	pagalba	Ncfsgn-	2femIA
Bèt nenóriu prarastì grõžio tõ gyvẽnimo, kurį̃ mylė́jau.	Bet nenoriu prarasti grožio to gyvenimo, kurį mylėjau.	But I do mind very much losing the beauty of that life I loved.	grožio	3	grožis	Ncmsgn-	1mascIS
Bèt nenóriu prarastì grõžio tõ gyvẽnimo, kurį̃ mylė́jau.	Bet nenoriu prarasti grožio to gyvenimo, kurį mylėjau.	But I do mind very much losing the beauty of that life I loved.	gyvenimo	5	gyvenimas	Ncmsgn-	1mascIAS
Mačiaũ, kaĩp žū̃va màno vaikỹstės draugaĩ.	Mačiau, kaip žūva mano vaikystės draugai.	I saw my boyhood friends blown to bits.	vaikystės	5	vaikystė	Ncfsgn-	2femĖ
Tù taĩp pàt negalė́tum paliktì tė́vo ir̃ mergáičių.	Tu taip pat negalėtum palikti tėvo ir mergaičių.	You couldn't leave your father and the girls.	palikti	4	tėvas	Ncmsgn-	1mascIAS
Atnèšk mamõs dė̃žę sù suknẽlių ìškarpomis.	Atnešk mamos dėžę su suknelių iškarpomis.	Go and get Ma's old box of dress patterns.	mamos	1	mama	Ncfsgn-	2femIA
Màno skõlos didė́ja, ar̃ nè, majorè?	Mano skolos didėja, ar ne, majore?	My debts do mount up, don't they, major?	skolos	1	skola	Ncfsgn-	2femIA
Jiẽ màno, kàd pabė́gau sù Konfederãcijos iždù.	Jie mano, kad pabėgau su Konfederacijos iždu.	They think I made off with the Confederate treasury.	Konfederacijos	6	konfederacija	Ncfsgn-	2femIA
Tùri daugiaũ žãvesio, neĩ léidžia įstãtymas.	Turi daugiau žavesio, nei leidžia įstatymas.	You've got more charm than the law allows.	žavesio	2	žavesys	Ncmsgn-	1mascIS
- Kám mán reĩkia tõs fer̃mos?	- Kam man reikia tos fermos?	- What would I do with a farm?	fermos	5	ferma	Ncfsgn-	2femIA
Jìs ištekė̃s ùž víeno ìš grafỹstės vaikìnų kìtą mė́nesį.	Jis ištekės už vieno iš grafystės vaikinų kitą mėnesį.	Well, she's going to marry one of the county boys next month.	grafystės	5	grafystė	Ncfsgn-	2femĖ
Jì ištekė́jo ùž màno põno Kènedžio!	Ji ištekėjo už mano pono Kenedžio!	She's gone and married my Mr. Kennedy!	pono	4	ponas	Ncmsgn-	1mascIAS
Jì ištekė́jo ùž màno põno Kènedžio!	Ji ištekėjo už mano pono Kenedžio!	She's gone and married my Mr. Kennedy!	Kenedžio	5	Kenedis	Npmsgns	1mascIS
Norė́jau, kàd padė́tum mán pradėtì medíenos ver̃slą...	Norėjau, kad padėtum man pradėti medienos verslą...	I counted on you to help me start a lumber business and...	medienos	6	mediena	Ncfsgn-	2femIA
Bèt žinókit jokių̃ kláusimų ir̃ kišìmosi.	Bet žinokit jokių klausimų ir kišimosi.	But remember... no questions and no interference.	kišimosi	5	kišimasis	Ncmsgy-	1mascIS
